condition,id,GC,length,n_experiments,min_bc,min_ci,min_co,enrichment
Dark,bHLH_1:22812917-22813166_binding_1438,0.358824,170,2,10,679,435,-0.5835173890409802
Dark,bHLH_1:22812917-22813166_reference_binding_2699,0.347059,170,2,11,543,406,-0.41150465428934524
Dark,bHLH_1:22823161-22823410_binding_300,0.329412,170,2,12,749,462,-0.7156559331704929
Dark,bHLH_1:22823161-22823410_reference_binding_2226,0.317647,170,2,5,211,146,-0.6029432014296698
Dark,bHLH_1:2286728-2286977_binding_247,0.388235,170,2,4,234,137,-0.8174649067064949
Dark,bHLH_1:2286728-2286977_binding_369,0.388235,170,2,10,521,212,-0.9577100055308785
Dark,bHLH_1:2286728-2286977_binding_436,0.388235,170,2,5,185,177,-0.09724391968310836
Dark,bHLH_1:2286728-2286977_reference_binding_2198,0.388235,170,1,1,12,38,1.5551936946234086
Dark,bHLH_1:22897270-22897519_non_binding_942,0.423529,170,2,9,441,150,-1.5097908398674464
Dark,bHLH_1:22897270-22897519_reference_binding_2663,0.423529,170,2,9,485,137,-1.4530236182297962
Dark,bHLH_1:22922302-22922551_binding_391,0.452941,170,2,26,1166,421,-1.6410805580012684
Dark,bHLH_1:22922302-22922551_reference_binding_2274,0.470588,170,2,11,941,240,-1.88201972016972
Dark,bHLH_1:22945622-22945871_binding_1041,0.394118,170,2,16,651,909,0.46667454485885773
Dark,bHLH_1:22945622-22945871_binding_418,0.388235,170,2,17,574,487,-0.2315822906050492
Dark,bHLH_1:22945622-22945871_binding_465,0.388235,170,2,15,549,741,0.27146767341467565
Dark,bHLH_1:22945622-22945871_reference_binding_2291,0.4,170,2,21,931,1069,0.2271348562568925
Dark,bHLH_1:23015182-23015431_non_binding_1669,0.276471,170,2,16,566,803,0.6259484127735572
Dark,bHLH_1:23015182-23015431_reference_binding_2879,0.282353,170,2,15,425,621,0.4513904060887292
Dark,bHLH_1:23075435-23075684_non_binding_604,0.370588,170,2,12,515,1729,1.8906623872693245
Dark,bHLH_1:23075435-23075684_reference_binding_2425,0.370588,170,2,13,378,1926,2.445215957498302
Dark,bHLH_1:23135004-23135253_non_binding_1963,0.305882,170,2,10,312,385,0.2245443265822355
Dark,bHLH_1:23135004-23135253_reference_binding_2980,0.294118,170,2,3,79,85,0.22566815148534203
Dark,bHLH_1:23229389-23229638_binding_96,0.458824,170,2,5,162,101,-0.8405327157150219
Dark,bHLH_1:23229389-23229638_reference_binding_2090,0.447059,170,2,13,722,393,-0.6239752218089438
Dark,bHLH_1:23231263-23231512_non_binding_1547,0.505882,170,2,18,656,1065,0.6114634606265075
Dark,bHLH_1:23231263-23231512_reference_binding_2819,0.505882,170,2,11,515,369,-0.30509951424152726
Dark,bHLH_1:23279101-23279350_non_binding_625,0.388235,170,2,10,361,752,1.0345029941712307
Dark,bHLH_1:23279101-23279350_reference_binding_2443,0.394118,170,2,20,668,1003,0.6462617618519501
Dark,bHLH_1:23374349-23374598_non_binding_682,0.282353,170,2,11,307,492,0.561002895193331
Dark,bHLH_1:23374349-23374598_reference_binding_2489,0.288235,170,2,4,172,291,0.7430748447801259
Dark,bHLH_1:2338279-2338528_binding_269,0.423529,170,2,10,283,222,-0.4046802122045229
Dark,bHLH_1:2338279-2338528_reference_binding_2209,0.435294,170,2,10,425,340,-0.40960198825591754
Dark,bHLH_1:23408110-23408359_non_binding_521,0.305882,170,2,7,228,736,1.716174857525151
Dark,bHLH_1:23408110-23408359_reference_binding_2354,0.3,170,2,9,435,488,0.15002487623998895
Dark,bHLH_1:23428003-23428252_non_binding_631,0.352941,170,2,4,50,46,-0.24703637140380538
Dark,bHLH_1:23428003-23428252_reference_binding_2448,0.347059,170,2,3,66,29,-0.8652520457351865
Dark,bHLH_1:23441618-23441867_non_binding_1892,0.4,170,2,4,164,496,1.681854718585325
Dark,bHLH_1:23441618-23441867_reference_binding_2963,0.405882,170,2,7,286,458,0.6971228950536881
Dark,bHLH_1:23448736-23448985_non_binding_1564,0.4,170,2,15,552,1914,1.7588274913237782
Dark,bHLH_1:23448736-23448985_non_binding_661,0.4,170,2,12,411,1054,1.4247121107979128
Dark,bHLH_1:23448736-23448985_reference_binding_2472,0.405882,170,2,15,578,1688,1.5278544889519599
Dark,bHLH_1:2348582-2348831_binding_50,0.405882,170,2,9,269,479,0.715855330528498
Dark,bHLH_1:2348582-2348831_reference_binding_2046,0.411765,170,2,15,418,750,0.6850678776145165
Dark,bHLH_1:23520865-23521114_non_binding_1585,0.358824,170,2,3,170,182,0.39163724333476274
Dark,bHLH_1:23520865-23521114_non_binding_1791,0.358824,170,2,11,515,926,0.7523168209190183
Dark,bHLH_1:23520865-23521114_reference_binding_2837,0.364706,170,2,2,63,102,0.7563576941894905
Dark,bHLH_1:23534909-23535158_binding_185,0.423529,170,2,5,152,224,0.8751702596037234
Dark,bHLH_1:23534909-23535158_reference_binding_2155,0.452941,170,2,2,23,42,0.5170574167839367
Dark,bHLH_1:23580328-23580577_non_binding_1818,0.429412,170,2,8,302,357,0.22792855321792677
Dark,bHLH_1:23580328-23580577_reference_binding_2942,0.411765,170,2,8,232,241,0.13511890942839969
Dark,bHLH_1:2359902-2360151_binding_1118,0.505882,170,2,17,683,490,-0.5991938527550292
Dark,bHLH_1:2359902-2360151_binding_1127,0.494118,170,2,29,1649,643,-1.4426429344767664
Dark,bHLH_1:2359902-2360151_binding_1178,0.494118,170,2,10,544,207,-1.2398836009215644
Dark,bHLH_1:2359902-2360151_binding_277,0.494118,170,2,10,544,293,-0.7632868305780846
Dark,bHLH_1:2359902-2360151_reference_binding_2210,0.511765,170,2,9,637,260,-1.344485752869002
Dark,bHLH_1:23614576-23614825_binding_1008,0.547059,170,2,18,863,444,-0.9277070499064507
Dark,bHLH_1:23614576-23614825_non_binding_1526,0.547059,170,2,3,101,54,-0.9014054971623953
Dark,bHLH_1:23614576-23614825_non_binding_1555,0.541176,170,2,6,360,129,-1.3812477544669644
Dark,bHLH_1:23614576-23614825_reference_binding_2685,0.541176,170,2,5,318,171,-0.8512639349166375
Dark,bHLH_1:23639342-23639591_non_binding_738,0.317647,170,2,6,420,306,-0.5413298105691143
Dark,bHLH_1:23639342-23639591_reference_binding_2530,0.323529,170,2,15,463,381,-0.10575367029441649
Dark,bHLH_1:23687871-23688120_non_binding_1537,0.364706,170,2,9,424,79,-1.8389088022428268
Dark,bHLH_1:23687871-23688120_non_binding_847,0.364706,170,2,8,534,117,-2.216265005835541
Dark,bHLH_1:23687871-23688120_reference_binding_2601,0.364706,170,2,10,809,168,-1.981149820468442
Dark,bHLH_1:23689032-23689281_binding_12,0.352941,170,2,15,640,949,0.5280406510081301
Dark,bHLH_1:23689032-23689281_non_binding_864,0.335294,170,2,4,185,61,-1.7591774476543987
Dark,bHLH_1:23689032-23689281_reference_binding_2012,0.323529,170,2,3,124,61,-1.0653789440720576
Dark,bHLH_1:2370234-2370483_binding_1124,0.476471,170,2,20,788,566,-0.3548386008468989
Dark,bHLH_1:2370234-2370483_binding_1307,0.464706,170,2,15,450,382,-0.35320012005309476
Dark,bHLH_1:2370234-2370483_reference_binding_2725,0.470588,170,2,9,222,91,-0.77835325193304294
Dark,bHLH_1:23704100-23704349_binding_1212,0.352941,170,2,7,301,365,0.48975902210883754
Dark,bHLH_1:23704100-23704349_binding_1296,0.347059,170,2,3,85,107,0.27087030784875105
Dark,bHLH_1:23704100-23704349_binding_1485,0.347059,170,2,7,255,653,1.4239642552415235
Dark,bHLH_1:23704100-23704349_binding_427,0.352941,170,2,8,230,341,0.4569319965449413
Dark,bHLH_1:23704100-23704349_reference_binding_2295,0.352941,170,2,9,270,264,0.20315176846894897
Dark,bHLH_1:23717662-23717911_non_binding_1608,0.458824,170,2,16,744,436,-0.7199475736427108
Dark,bHLH_1:23717662-23717911_non_binding_846,0.464706,170,2,12,550,310,-0.7633479503477074
Dark,bHLH_1:23717662-23717911_non_binding_937,0.464706,170,2,9,373,245,-0.6643952435810174
Dark,bHLH_1:23717662-23717911_reference_binding_2600,0.464706,170,2,14,684,356,-0.9492811709125806
Dark,bHLH_1:23726451-23726700_non_binding_1813,0.382353,170,2,2,127,48,-1.5129963768532524
Dark,bHLH_1:23740371-23740620_non_binding_714,0.405882,170,2,9,264,550,1.0423249380429844
Dark,bHLH_1:23740371-23740620_reference_binding_2515,0.4,170,2,4,142,164,0.12064629814446166
Dark,bHLH_1:23766069-23766318_non_binding_896,0.323529,170,2,21,935,764,-0.20203276832915906
Dark,bHLH_1:23766069-23766318_reference_binding_2636,0.323529,170,2,7,414,636,0.3378077478000652
Dark,bHLH_1:238359-238608_binding_1080,0.476471,170,2,6,337,188,-1.2337757331953485
Dark,bHLH_1:238359-238608_binding_1196,0.482353,170,2,6,177,73,-1.1959610784662589
Dark,bHLH_1:238359-238608_binding_1244,0.476471,170,2,17,588,233,-1.3636501718857854
Dark,bHLH_1:238359-238608_binding_455,0.470588,170,2,13,616,319,-0.8887074398283267
Dark,bHLH_1:238359-238608_reference_binding_2311,0.482353,170,2,15,643,271,-1.3278436365637294
Dark,bHLH_1:23845554-23845803_binding_1282,0.435294,170,2,21,849,484,-0.8428935879838497
Dark,bHLH_1:23845554-23845803_binding_1460,0.435294,170,2,10,344,184,-1.0113201279919057
Dark,bHLH_1:23845554-23845803_reference_binding_2764,0.435294,170,2,10,477,291,-0.7732961267080403
Dark,bHLH_1:23853726-23853975_binding_297,0.5,170,2,13,502,622,0.1495389521896079
Dark,bHLH_1:23853726-23853975_non_binding_857,0.470588,170,2,7,325,353,0.25526310510993494
Dark,bHLH_1:23853726-23853975_reference_binding_2225,0.482353,170,2,13,656,602,-0.16613521834761116
Dark,bHLH_1:23866038-23866287_non_binding_1568,0.429412,170,2,7,193,193,0.1481569604425037
Dark,bHLH_1:23866038-23866287_non_binding_1658,0.435294,170,2,4,253,231,0.0536613334889465
Dark,bHLH_1:23866038-23866287_reference_binding_2830,0.435294,170,2,9,568,348,-0.842977648979313
Dark,bHLH_1:23903123-23903372_binding_295,0.358824,170,2,4,179,59,-1.0306822937896296
Dark,bHLH_1:23903123-23903372_binding_306,0.364706,170,2,13,537,376,-0.5870953847867846
Dark,bHLH_1:23903123-23903372_binding_318,0.358824,170,2,4,194,106,-0.9861261800930946
Dark,bHLH_1:23903123-23903372_binding_346,0.352941,170,2,7,326,206,-0.5463328369158287
Dark,bHLH_1:23903123-23903372_reference_binding_2223,0.370588,170,2,8,280,198,-0.5682491400609063
Dark,bHLH_1:23908379-23908628_non_binding_693,0.382353,170,2,16,841,846,0.16685172333474346
Dark,bHLH_1:23908379-23908628_reference_binding_2497,0.382353,170,2,15,589,777,0.2656738056590343
Dark,bHLH_1:23912722-23912971_binding_100,0.341176,170,2,11,461,508,0.11515471498373847
Dark,bHLH_1:23912722-23912971_reference_binding_2092,0.341176,170,2,22,1003,1035,0.010978883122749361
Dark,bHLH_1:239379-239628_binding_308,0.305882,170,2,9,367,251,-0.34739523972217917
Dark,bHLH_1:239379-239628_non_binding_891,0.3,170,2,10,338,555,0.7216533749466576
Dark,bHLH_1:239379-239628_reference_binding_2230,0.305882,170,2,14,537,1025,1.0046386877512927
Dark,bHLH_1:24010023-24010272_non_binding_567,0.388235,170,2,12,370,247,-0.7556607593523001
Dark,bHLH_1:24010023-24010272_non_binding_747,0.382353,170,2,11,450,298,-0.6803543013117672
Dark,bHLH_1:24010023-24010272_reference_binding_2394,0.388235,170,2,14,576,390,-0.35568806122913454
Dark,bHLH_1:24023134-24023383_non_binding_1504,0.423529,170,2,7,245,164,-0.4018998521689282
Dark,bHLH_1:24023134-24023383_non_binding_1650,0.429412,170,2,5,242,140,-0.55689308322847475
Dark,bHLH_1:24023134-24023383_reference_binding_2796,0.423529,170,2,3,110,111,-0.058722296672371777
Dark,bHLH_1:24040149-24040398_binding_223,0.488235,170,2,3,280,127,-1.0811377241416835
Dark,bHLH_1:24040149-24040398_binding_299,0.476471,170,2,1,39,22,-0.8612601654409312
Dark,bHLH_1:24040149-24040398_reference_binding_2180,0.505882,170,2,2,50,35,-0.48102574576712187
Dark,bHLH_1:24045068-24045317_non_binding_656,0.488235,170,2,9,375,229,-0.9164338051009251
Dark,bHLH_1:24045068-24045317_non_binding_726,0.494118,170,2,19,904,330,-1.641900571079514
Dark,bHLH_1:24045068-24045317_reference_binding_2467,0.494118,170,2,13,686,210,-1.572662630677017
Dark,bHLH_1:24047691-24047940_binding_1081,0.441176,170,2,5,153,102,-0.7583753475715033
Dark,bHLH_1:24047691-24047940_binding_1452,0.435294,170,2,10,364,293,-0.24179558277326219
Dark,bHLH_1:24047691-24047940_binding_159,0.429412,170,2,6,273,228,-0.2570346814315661
Dark,bHLH_1:24047691-24047940_binding_220,0.429412,170,2,12,402,291,-0.4858319262495263
Dark,bHLH_1:24047691-24047940_binding_469,0.429412,170,2,3,75,86,0.2625238156401919
Dark,bHLH_1:24047691-24047940_reference_binding_2140,0.447059,170,2,11,352,297,-0.34021243344513574
Dark,bHLH_1:24050331-24050580_non_binding_1684,0.452941,170,2,13,672,278,-1.2670187914057747
Dark,bHLH_1:24050331-24050580_non_binding_1705,0.458824,170,2,7,367,142,-1.3368071227506577
Dark,bHLH_1:24050331-24050580_reference_binding_2883,0.458824,170,2,15,828,332,-1.2208091958004732
Dark,bHLH_1:24074590-24074839_binding_206,0.388235,170,2,7,155,64,-1.2882111583607936
Dark,bHLH_1:24074590-24074839_non_binding_776,0.376471,170,2,3,151,51,-1.497603203780536
Dark,bHLH_1:24074590-24074839_non_binding_991,0.388235,170,2,9,255,128,-1.3665053850835702
Dark,bHLH_1:24074590-24074839_reference_binding_2171,0.376471,170,2,11,388,212,-0.9755155568029477
Dark,bHLH_1:24103440-24103689_non_binding_1572,0.458824,170,2,10,480,204,-1.3399785744045716
Dark,bHLH_1:24103440-24103689_non_binding_874,0.470588,170,2,11,555,220,-1.4297424933205694
Dark,bHLH_1:24103440-24103689_reference_binding_2619,0.464706,170,2,14,490,182,-1.3324278918203292
Dark,bHLH_1:24121249-24121498_non_binding_582,0.470588,170,2,20,858,318,-1.460083039269318
Dark,bHLH_1:24121249-24121498_reference_binding_2405,0.464706,170,2,12,544,192,-1.4467343054582984
Dark,bHLH_1:24132512-24132761_binding_313,0.429412,170,2,10,267,183,-0.5212875948118272
Dark,bHLH_1:24132512-24132761_binding_398,0.435294,170,2,9,355,152,-1.315690809177624
Dark,bHLH_1:24132512-24132761_reference_binding_2235,0.441176,170,2,15,731,417,-0.8443189179949755
Dark,bHLH_1:241725-241974_binding_1123,0.4,170,2,17,526,1021,0.8499618882353641
Dark,bHLH_1:241725-241974_reference_binding_2724,0.405882,170,2,14,602,1316,1.1297640339922412
Dark,bHLH_1:24212066-24212315_non_binding_1861,0.370588,170,2,8,372,363,-0.05471717754805219
Dark,bHLH_1:24212066-24212315_non_binding_1996,0.376471,170,2,2,52,110,1.2933771267378793
Dark,bHLH_1:24212066-24212315_reference_binding_2957,0.370588,170,2,2,44,80,1.4838215181270265
Dark,bHLH_1:24228136-24228385_binding_329,0.464706,170,2,8,427,158,-1.3888775052146354
Dark,bHLH_1:24228136-24228385_reference_binding_2241,0.447059,170,2,12,550,170,-1.5923360124906778
Dark,bHLH_1:24256868-24257117_non_binding_1769,0.311765,170,2,5,117,99,-0.29877221912080976
Dark,bHLH_1:24256868-24257117_reference_binding_2918,0.294118,170,2,2,12,23,0.6683964951200388
Dark,bHLH_1:24267850-24268099_non_binding_1718,0.323529,170,2,4,64,248,2.323151782004431
Dark,bHLH_1:24267850-24268099_reference_binding_2894,0.323529,170,2,6,129,252,0.8728376548084535
Dark,bHLH_1:24320764-24321013_non_binding_1850,0.311765,170,2,13,623,373,-0.510406093959051
Dark,bHLH_1:24320764-24321013_non_binding_1894,0.347059,170,2,7,260,110,-1.2781605929708957
Dark,bHLH_1:24320764-24321013_non_binding_591,0.335294,170,2,11,495,187,-1.4525454542843697
Dark,bHLH_1:24320764-24321013_reference_binding_2414,0.329412,170,2,4,139,71,-1.014946103591438
Dark,bHLH_1:24495997-24496246_non_binding_1816,0.364706,170,2,6,333,129,-1.3079526394003929
Dark,bHLH_1:24495997-24496246_non_binding_1849,0.370588,170,2,8,450,255,-0.6641086018587137
Dark,bHLH_1:24495997-24496246_non_binding_602,0.376471,170,2,7,301,165,-0.7706268566827503
Dark,bHLH_1:24495997-24496246_reference_binding_2423,0.376471,170,2,16,906,477,-0.9379072777533705
Dark,bHLH_1:2449794-2450043_non_binding_1908,0.329412,170,2,25,1236,3041,1.2304413177667675
Dark,bHLH_1:2449794-2450043_non_binding_1957,0.311765,170,2,11,337,915,1.3120949576232634
Dark,bHLH_1:2449794-2450043_reference_binding_2968,0.323529,170,2,13,486,1141,1.21543415991915
Dark,bHLH_1:24518960-24519209_non_binding_712,0.358824,170,2,1,17,32,0.9687566850348323
Dark,bHLH_1:24518960-24519209_non_binding_801,0.364706,170,2,4,81,141,0.9351601131949427
Dark,bHLH_1:24518960-24519209_reference_binding_2514,0.364706,170,2,2,20,23,0.5923949483975135
Dark,bHLH_1:24574451-24574700_non_binding_757,0.482353,170,2,8,274,229,-0.36208625870504507
Dark,bHLH_1:24574451-24574700_reference_binding_2547,0.488235,170,2,6,126,131,0.11554463059284364
Dark,bHLH_1:24578300-24578549_binding_1278,0.452941,170,2,9,657,155,-2.03737950015841
Dark,bHLH_1:24578300-24578549_reference_binding_2761,0.452941,170,2,2,100,40,-1.2467473270303135
Dark,bHLH_1:24611549-24611798_binding_1224,0.417647,170,2,10,297,195,-0.5796827814455912
Dark,bHLH_1:24611549-24611798_binding_1264,0.423529,170,2,20,780,362,-1.0018129525874448
Dark,bHLH_1:24611549-24611798_binding_1338,0.405882,170,2,17,636,296,-1.1269283542043105
Dark,bHLH_1:24611549-24611798_reference_binding_2747,0.417647,170,2,11,561,288,-0.8706821945072154
Dark,bHLH_1:24658307-24658556_binding_359,0.376471,170,2,9,311,923,1.5325530653483543
Dark,bHLH_1:24658307-24658556_non_binding_564,0.352941,170,2,9,453,1826,2.0053338010424886
Dark,bHLH_1:24658307-24658556_reference_binding_2258,0.358824,170,2,20,711,2854,2.215869138216526
Dark,bHLH_1:24686700-24686949_non_binding_590,0.364706,170,1,1,64,9,-2.9378463166567084
Dark,bHLH_1:24686700-24686949_reference_binding_2413,0.364706,170,2,3,92,42,-1.094954336673751
Dark,bHLH_1:24702548-24702797_non_binding_606,0.294118,170,2,3,75,54,-0.10830009463402074
Dark,bHLH_1:24702548-24702797_reference_binding_2427,0.3,170,2,11,370,544,0.54243375234123
Dark,bHLH_1:24731433-24731682_non_binding_595,0.394118,170,2,3,70,70,-0.028553917294175224
Dark,bHLH_1:24731433-24731682_reference_binding_2417,0.394118,170,2,7,163,93,-0.674724029537812
Dark,bHLH_1:24785799-24786048_binding_1183,0.305882,170,2,3,116,115,0.10668324758948353
Dark,bHLH_1:24785799-24786048_non_binding_1598,0.317647,170,2,6,221,134,-0.7699688704781008
Dark,bHLH_1:24785799-24786048_non_binding_778,0.311765,170,2,5,143,140,-0.11857500619945943
Dark,bHLH_1:24785799-24786048_reference_binding_2561,0.311765,170,2,7,153,222,0.3221210259839074
Dark,bHLH_1:24841607-24841856_binding_1203,0.423529,170,2,18,797,238,-1.7274336234976557
Dark,bHLH_1:24841607-24841856_binding_1346,0.417647,170,2,13,730,220,-1.6133709688871738
Dark,bHLH_1:24841607-24841856_binding_59,0.423529,170,2,15,758,277,-1.5012494066730624
Dark,bHLH_1:24841607-24841856_reference_binding_2055,0.411765,170,2,23,1214,351,-1.833250625971489
Dark,bHLH_1:24939619-24939868_non_binding_1589,0.364706,170,2,10,586,570,-0.0029934289556664273
Dark,bHLH_1:24939619-24939868_reference_binding_2839,0.370588,170,2,9,287,385,0.49517433356988694
Dark,bHLH_1:24942374-24942623_non_binding_1596,0.441176,170,2,12,737,251,-1.7066399712662204
Dark,bHLH_1:24942374-24942623_non_binding_515,0.441176,170,2,6,263,67,-1.8581487065769502
Dark,bHLH_1:24942374-24942623_reference_binding_2348,0.447059,170,2,4,261,77,-1.693386331462565
Dark,bHLH_1:24989431-24989680_non_binding_792,0.488235,170,2,16,737,355,-0.9275329586785803
Dark,bHLH_1:24989431-24989680_non_binding_954,0.482353,170,2,17,893,360,-1.1897509354022162
Dark,bHLH_1:24989431-24989680_reference_binding_2572,0.494118,170,2,24,857,407,-1.0881094885682554
Dark,bHLH_1:25000224-25000473_non_binding_1611,0.370588,170,2,9,377,264,-0.5747712103063825
Dark,bHLH_1:25000224-25000473_reference_binding_2851,0.370588,170,2,16,607,476,-0.36078118604813036
Dark,bHLH_1:25040550-25040799_non_binding_789,0.305882,170,2,2,86,39,-0.4765443903030004
Dark,bHLH_1:25040550-25040799_reference_binding_2570,0.317647,170,2,11,400,335,-0.12033059787684366
Dark,bHLH_1:25063666-25063915_non_binding_644,0.470588,170,2,6,312,135,-1.100169802611605
Dark,bHLH_1:25063666-25063915_reference_binding_2458,0.470588,170,2,17,671,429,-0.7019008777158708
Dark,bHLH_1:25083215-25083464_binding_2,0.488235,170,2,6,253,159,-0.5251649816204645
Dark,bHLH_1:25083215-25083464_reference_binding_2002,0.470588,170,2,12,752,262,-1.5453959547434082
Dark,bHLH_1:25105347-25105596_binding_14,0.382353,170,2,5,146,100,-0.5001722352729229
Dark,bHLH_1:25105347-25105596_non_binding_1523,0.382353,170,2,9,356,145,-1.1847653211408813
Dark,bHLH_1:25105347-25105596_non_binding_1843,0.376471,170,2,8,365,278,-0.3169195111404657
Dark,bHLH_1:25105347-25105596_reference_binding_2014,0.382353,170,2,17,751,292,-1.2748067522255948
Dark,bHLH_1:25249774-25250023_non_binding_742,0.405882,170,2,18,715,786,0.018092573950960505
Dark,bHLH_1:25249774-25250023_reference_binding_2534,0.405882,170,2,2,17,39,0.749728446552228
Dark,bHLH_1:2527360-2527609_binding_199,0.511765,170,2,5,232,166,-0.4943121639221155
Dark,bHLH_1:2527360-2527609_reference_binding_2165,0.511765,170,2,10,483,375,-0.43430642707689415
Dark,bHLH_1:25277336-25277585_non_binding_741,0.464706,170,2,12,464,176,-1.2835349978940798
Dark,bHLH_1:25277336-25277585_reference_binding_2533,0.464706,170,2,11,435,295,-0.6294213491900484
Dark,bHLH_1:25280574-25280823_non_binding_1721,0.429412,170,2,10,586,644,0.19381048006634213
Dark,bHLH_1:25280574-25280823_reference_binding_2897,0.429412,170,2,7,323,289,0.023760385107205934
Dark,bHLH_1:25332870-25333119_binding_1247,0.335294,170,2,2,24,39,0.4983768195130497
Dark,bHLH_1:25332870-25333119_binding_1455,0.341176,170,2,2,83,77,0.15906876804142464
Dark,bHLH_1:25332870-25333119_non_binding_786,0.335294,170,2,2,40,34,-0.18530407319199524
Dark,bHLH_1:25332870-25333119_reference_binding_2567,0.347059,170,2,4,101,76,-0.25569842529021825
Dark,bHLH_1:25374058-25374307_binding_1033,0.376471,170,2,5,231,61,-1.4429044602290997
Dark,bHLH_1:25374058-25374307_binding_1049,0.370588,170,2,9,365,90,-1.7357906319126517
Dark,bHLH_1:25374058-25374307_binding_1094,0.370588,170,2,6,281,118,-1.3492601697310154
Dark,bHLH_1:25374058-25374307_binding_1112,0.370588,170,2,2,110,39,-1.5540902878517644
Dark,bHLH_1:25374058-25374307_binding_1241,0.382353,170,2,4,256,89,-1.3348890986863502
Dark,bHLH_1:25374058-25374307_binding_127,0.376471,170,2,10,433,1209,1.407744246823335
Dark,bHLH_1:25374058-25374307_binding_1322,0.376471,170,2,2,59,26,-1.2132288958492223
Dark,bHLH_1:25374058-25374307_binding_1362,0.370588,170,2,1,116,17,-2.213593277003765
Dark,bHLH_1:25374058-25374307_binding_1461,0.364706,170,2,2,117,33,-1.766056862567733
Dark,bHLH_1:25374058-25374307_binding_1476,0.376471,170,2,6,284,77,-1.758473724827355
Dark,bHLH_1:25374058-25374307_binding_66,0.364706,170,2,4,170,206,0.18332748563143525
Dark,bHLH_1:25374058-25374307_binding_98,0.358824,170,2,9,635,294,-1.1493650285577792
Dark,bHLH_1:25374058-25374307_reference_binding_2062,0.376471,170,2,7,270,380,0.5432071240048765
Dark,bHLH_1:25380602-25380851_non_binding_1595,0.376471,170,2,15,582,290,-0.880140878145005
Dark,bHLH_1:25380602-25380851_non_binding_1757,0.370588,170,2,17,978,636,-0.39759647051449065
Dark,bHLH_1:25380602-25380851_non_binding_1780,0.376471,170,2,15,603,675,-0.05237370188527746
Dark,bHLH_1:25380602-25380851_non_binding_1942,0.370588,170,2,18,855,640,-0.29872459144617125
Dark,bHLH_1:25380602-25380851_non_binding_907,0.376471,170,2,10,525,223,-1.0870575825032651
Dark,bHLH_1:25380602-25380851_reference_binding_2645,0.370588,170,2,23,913,558,-0.7441565792023204
Dark,bHLH_1:25382017-25382266_binding_1246,0.364706,170,2,20,776,735,-0.06864760878943646
Dark,bHLH_1:25382017-25382266_binding_1274,0.370588,170,2,13,458,570,0.3106634699212083
Dark,bHLH_1:25382017-25382266_reference_binding_2751,0.376471,170,2,18,589,866,0.47439370232630046
Dark,bHLH_1:25409102-25409351_non_binding_1848,0.347059,170,2,17,570,294,-0.7665734539043976
Dark,bHLH_1:25409102-25409351_non_binding_663,0.341176,170,2,15,648,359,-0.9078479987735119
Dark,bHLH_1:25409102-25409351_reference_binding_2473,0.335294,170,2,23,1006,3035,1.616262697152162
Dark,bHLH_1:25409938-25410187_non_binding_837,0.470588,170,2,4,141,77,-0.4142896713404778
Dark,bHLH_1:25409938-25410187_non_binding_840,0.482353,170,2,2,62,42,-0.7281194227288715
Dark,bHLH_1:25409938-25410187_non_binding_918,0.482353,170,2,3,60,77,0.06415656595937355
Dark,bHLH_1:25409938-25410187_non_binding_938,0.476471,170,2,5,206,146,-0.4830160686876652
Dark,bHLH_1:25409938-25410187_non_binding_983,0.482353,170,2,3,31,27,-0.19449468473012263
Dark,bHLH_1:25409938-25410187_reference_binding_2595,0.482353,170,2,1,11,8,0.20562484386483343
Dark,bHLH_1:25417464-25417713_binding_1248,0.452941,170,2,16,582,730,0.29066768415093336
Dark,bHLH_1:25417464-25417713_reference_binding_2752,0.458824,170,2,28,954,1539,0.7268665872013318
Dark,bHLH_1:25421728-25421977_non_binding_1754,0.388235,170,2,12,441,319,-0.4327476514016492
Dark,bHLH_1:25421728-25421977_non_binding_1792,0.376471,170,2,4,113,150,0.4427215488406402
Dark,bHLH_1:25421728-25421977_non_binding_1838,0.382353,170,2,11,444,557,0.2878924113706546
Dark,bHLH_1:25421728-25421977_non_binding_1845,0.388235,170,2,4,182,190,0.0646406342730514
Dark,bHLH_1:25421728-25421977_non_binding_892,0.417647,170,2,7,260,333,0.3053739022776633
Dark,bHLH_1:25421728-25421977_reference_binding_2634,0.411765,170,2,15,737,633,-0.28238207438397345
Dark,bHLH_1:25441572-25441821_binding_443,0.423529,170,2,12,600,333,-0.9515605279898065
Dark,bHLH_1:25441572-25441821_reference_binding_2300,0.441176,170,2,4,166,106,-0.5102241290410398
Dark,bHLH_1:25449230-25449479_non_binding_879,0.3,170,2,5,242,175,-0.5475174186220305
Dark,bHLH_1:25449230-25449479_reference_binding_2624,0.305882,170,2,7,226,104,-1.1228524655144154
Dark,bHLH_1:25449857-25450106_binding_1318,0.641176,170,2,3,98,32,-1.6082581546054937
Dark,bHLH_1:25449857-25450106_binding_371,0.623529,170,2,8,454,108,-2.035243557221654
Dark,bHLH_1:25449857-25450106_binding_62,0.605882,170,2,2,85,19,-2.1741161942555256
Dark,bHLH_1:25449857-25450106_reference_binding_2058,0.652941,170,2,6,276,81,-1.833073164531542
Dark,bHLH_1:25451346-25451595_non_binding_1680,0.4,170,2,5,117,204,0.6628925196880854
Dark,bHLH_1:25451346-25451595_non_binding_875,0.405882,170,2,5,257,512,0.9625320332686818
